V1,V2,V3,V4,Cost
3384.986246087028,160.003466965381,519.3369005590977,4130.869664761211,0.6632080323518756
3542.7291682542204,2.2605447981887608,677.0798227262899,3973.1267425940196,0.684102290847899
3470.0373848820063,-70.43123857402529,604.3880393540758,4045.818525966233,0.6498603655832457
3315.1977316579582,-225.27089179807345,759.2276925781239,3890.9788727421846,0.6503319093158059
3642.3943086623767,-552.4674688024918,432.03111557370556,4218.175449746603,0.613499736159083
3955.371231773318,-239.49054569155038,745.008038684647,4531.152372857544,0.5894283042660081
3976.8020659294953,-218.05971153537286,723.5772045284695,4509.721538701367,0.6432992536994616
3786.8986642799014,-407.96311318496663,533.6738028788757,4699.62494035096,0.6450167288096702
3383.8084895887005,-4.872938493765787,936.7639775700766,4897.2848849578395,0.6489829258698228
3370.7465613739923,8.188989720942411,949.8259057847848,4910.346813172548,0.6651432463721217
3413.3116187886153,-34.37606769368062,907.2608483701617,4867.781755757925,0.6653829984531938
3522.7833374502175,-143.84778635528295,797.7891297085594,4758.310037096322,0.6645081287263528
3393.5698193167755,-273.0613044887249,668.5756115751174,4887.523555229764,0.6610448368595486
3195.8523977672717,-75.3438829392212,470.8581900256137,4914.759023220733,0.6532404964288671
3244.9544862724424,-124.44597144439194,421.75610152044294,4963.861111725903,0.6686925555367262
2939.365265097036,181.1432497310144,727.3453226958493,4658.271890550497,0.6734976778454769
2903.2556013963244,217.2529134317263,763.4549863965611,4622.162226849785,0.656577281579548
3000.6369506482924,314.6342626836945,666.073637144593,4719.543576101753,0.6550260787463289
3045.4668837915456,269.80432954044113,621.2437040013397,4764.373509245007,0.6814365115450307
3024.550964323478,248.88841007237366,642.1596234694072,4743.457589776939,0.6839804517192521
3138.982009569811,134.45736482604102,756.5906687157399,4857.8886350232715,0.6786575667754694
3274.42255527217,269.8979105283999,892.0312144180988,4993.32918072563,0.673237194751918
3366.186958098159,178.13350770241092,800.2668115921098,4901.564777899641,0.6907350279465827
3319.689799048684,131.63634865293642,846.7639706415843,4855.067618850167,0.6914198959669882
3407.1765120524215,219.12306165667354,934.2506836453214,4767.580905846429,0.6796641844127965
3929.405995474709,-303.1064217656139,412.02120022303393,4245.351422424142,0.6803773339870376
3989.2475340240303,-243.26488321629273,352.17966167371276,4305.1929609734625,0.642457879966705
4004.020499459758,-258.03784865202033,366.95262710944036,4290.419995537735,0.6572561089176153
4258.892167767824,-512.9095169600857,112.08095880137495,4545.291663845801,0.6547731277322711
3892.493202189827,-146.51055138208926,-254.31800677662153,4911.690629423798,0.6683285690868559
3913.3152313399296,-167.33258053219194,-233.49597762651885,4890.868600273695,0.7755900863789803
4148.077527852021,67.42971597990021,-468.258274138611,4874.369103214213,0.7708126804863049
3694.6456693953223,520.8615744365991,-921.6901325953098,4672.199038329088,0.8406587934989793
3761.2651360651817,587.4810411064585,-988.3095992651693,4605.579571659228,0.8321150865650888
3886.613956336447,712.8298613777234,-862.9607789939043,4730.9283919304935,0.8374380665619949
4395.8809003861825,1222.096805427459,-353.6938349441688,4759.804664019771,0.8885215941847842
4405.199414309789,1212.7782915038526,-344.3753210205625,4750.486150096164,0.9469951983773142
4584.385383509758,1391.9642607038213,-165.18935182059386,4571.300180896195,0.9460729163243567
4691.927200499445,1284.4224437141345,-57.647534830906935,4678.841997885882,0.9150626979936083
4594.568830058774,1187.0640732734646,-155.00590527157692,4581.483627445212,0.9001172140129418
4557.239079208529,1224.3938241237104,-117.6761544213312,4544.153876594966,0.9174537445731988
4546.064750981914,1213.2194958970952,-128.85048264794645,4532.979548368351,0.912888699356103
4443.817160107287,1110.9719050224685,-26.60289177331967,4635.2271392429775,0.9139426546467628
4924.705097741409,630.0839673883461,-507.4908294074421,4883.8849231229,0.9111257182807064
4449.83677264336,4.62583777311545,117.96730020778853,4490.656947261869,0.9606525205533575
4587.519986836523,142.30905196627822,-19.715913985374243,4628.340161455032,0.8015669347578254
4623.356810339688,106.47222846311234,-55.55273748854011,4664.176984958198,0.8482223649866107
4398.054379670705,331.7746591320956,-280.8551681575234,4438.874554289215,0.8529451039212624
4187.982850817377,541.846187985424,-490.9266970108518,4228.803025435886,0.862832618952565
3693.7994768400467,47.66281400809345,3.2566769664787216,4722.9863994132165,0.860575614088579
3694.4345205803074,47.027770267833205,3.8917207067389654,4722.351355672956,0.7978593054665598
3602.3402262536465,-45.066524058827966,95.98601503340014,4814.445649999617,0.7979249615093653
3444.0986576376554,113.17504455716308,254.2275836493912,4972.687218615608,0.7800901197149147
3560.1010337610696,-2.827331566251061,370.22995977280533,4911.310405260978,0.7921450400761385
3414.03460016813,143.23910202668856,224.16352617986573,4765.243971668038,0.7757462818073444
3230.769241991765,326.504460203054,40.898168003500246,4948.5093298444035,0.7721329254803494
3519.4611405983505,37.812561596468356,-247.7937306030854,4659.817431237818,0.7911527764301962
3394.7337555937756,162.53994660104328,-123.06634559851048,4535.090046233243,0.761310586577824
3428.6811597394153,196.48735074668332,-89.11894145287046,4569.037450378883,0.748639427597853
3465.577127277169,233.3833182844367,-126.01490899062384,4532.141482841129,0.7613212682087552
3926.918462400491,694.7246534077588,-587.3562441139459,4070.800147717807,0.7667371566886496
3876.59801807631,745.0450977319399,-637.676688438127,4020.4797033936256,0.8259670276711389
4151.364650607541,470.2784652007084,-912.4433209693585,4295.246335924857,0.821772971357272
4490.221261062393,131.42185474585654,-1251.2999314242104,3956.389725470005,0.8500917361528317
4277.483118158603,344.1599976496466,-1038.5617885204204,4169.127868373795,0.7710138741687911
4364.619171483713,257.02394432453684,-951.4257351953106,4256.263921698905,0.8213888005794656
4650.858816949416,543.2635897902392,-665.1860897296083,4542.503567164607,0.8338980813846183
4178.820517466803,1015.3018892728526,-1137.2243892122217,4985.458133352779,0.9370763597189269
4286.132740391286,907.9896663483698,-1029.912166287739,4878.145910428297,0.9424214264692468
4124.329260303633,1069.7931464360222,-868.1086862000867,4716.342430340645,0.9587476285421481
4220.687956834651,1166.1518429670405,-771.7499896690686,4619.983733809627,0.9458997512711496
4220.174666592563,1166.6651332091283,-771.2366994269806,4619.4704435675385,0.9532296110443964
4583.618648285309,1530.1091149018744,-1134.6806811197266,4256.026461874792,0.9531095326515464
4401.980568493319,1348.471035109884,-953.0426013277363,4437.6645416667825,0.9497854712054342
4966.557498270637,717.0091018738401,-1584.5045345637802,3806.2026084307386,0.9513850283381611
4925.502826137081,758.063774007396,-1543.4498624302244,3847.2572805642944,0.9080296146486448
4853.125900358642,685.6868482289569,-1471.0729366517853,3919.6342063427333,0.9131049234066346
4847.133750646111,679.6946985164266,-1477.0650863643157,3913.6420566302027,0.9088745693035272
4879.66248470801,647.1659644545281,-1444.536352302417,3881.1133225683043,0.9067642503671092
4992.719416134613,760.2228958811309,-1331.4794208758142,3994.170253994907,0.9036254775788826
4835.371805655583,602.8752854021003,-1488.8270313548448,4151.517864473937,0.9389712407983631
4844.689282713929,612.1927624604463,-1479.509554296499,4142.200387415591,0.9219905264117924
4989.947592360416,777.5558873861012,-1314.146429370844,3976.8372624899357,0.9235532537531368
4956.89204402123,724.395523767747,-1367.3067929891984,3923.6768988715817,0.9391944997279109
4867.396478391136,813.8910893978403,-1456.8023586192917,4013.1724645016748,0.9253982526252464
4484.272763258087,430.7673742647912,-1073.6786434862424,4396.296179634724,0.9312920863080442
4916.814570365476,863.3091813721808,-641.1368363788529,3963.754372527334,0.909073051366277
4277.036595209322,1669.4580157973828,165.01199804634928,4769.9032069525365,0.925389436310569
4293.261350474737,1685.6827710627977,181.23675331176418,4786.127962217952,0.8729920198611609
4460.514033274116,1852.935453862177,13.984070512384932,4953.380645017331,0.8669840054059978
4326.359282057973,1718.7807026460346,148.13882172852723,4912.464603766527,0.8293756345799623
4650.504927053806,1394.635057650202,-176.00682326730524,4763.389751237641,0.8455446967217053
4535.529682927736,1509.6103017762719,-61.03157914123537,4648.414507111571,0.9035657002121361
4623.973574601687,1421.1664101023214,-149.47547081518587,4559.97061543762,0.89226394104895
4525.4571962359105,1519.6827884680974,-50.959092449409766,4658.486993803396,0.9054796843891986
4502.416522478886,1496.6421147110732,-27.91841869238542,4681.527667560421,0.8909528572260328
4532.862007329424,1466.1966298605346,2.527066158153243,4711.973152410959,0.890847332222828
4543.742059025562,1455.3165781643963,-8.352985537985017,4722.853204107098,0.8885978727525182
4402.916965797237,1596.1416713927215,-149.17807876631005,4863.678297335423,0.8896350619500353
4506.097494877997,1492.9611423119618,-45.997549685550354,4760.497768254663,0.8870561424848638
4378.45004962693,1620.6085875630285,81.6498955655164,4632.850323003597,0.8901408273998533
4230.909218409556,1768.1494187804028,-65.89093565185789,4780.391154220971,0.8770825450730169
4138.143114342945,1675.3833147137923,26.875168414752693,4687.62505015436,0.8716891083833652
4304.2135289680755,1841.4537293389226,-139.1952462103775,4521.55463552923,0.8837894628171107
4365.243760219555,1902.4839605904024,-200.22547746185737,4582.5848667807095,0.8805809639391893
4529.653980334152,2066.894180704999,-35.8152573472604,4418.1746466661125,0.8692211821531677
4611.862651900649,2149.1028522714964,-118.02392891375754,4335.965975099615,0.825815793152616
4570.553404016946,2190.4121001551994,-76.7146810300546,4377.275222983319,0.8140163962937423
4259.890764694834,1879.749460833087,233.9479582920578,4687.937862305431,0.8023848592554814
4221.091762196576,1840.9504583348294,195.14895579380016,4726.736864803688,0.8160924007993263
4287.5051520036395,1907.3638481418923,128.73556598673724,4660.323474996625,0.8244162806031654
4056.719485096155,2138.149515049377,359.52123289422207,4429.5378080891405,0.8223478968461265
4019.9891234656116,2174.8798766799205,396.2515945247657,4392.807446458597,0.80825948926348
3927.8998968908354,2266.969103254697,304.16236794998935,4300.718219883821,0.8051963175494272
3884.4293138754874,2310.439686270045,260.6917849346412,4257.247636868473,0.8155714822582435
4181.449916177455,2607.4602885720124,557.7123872366085,4554.26823917044,0.8187995883709134
4193.25154245524,2619.261914849798,569.5140135143938,4542.466612892655,0.6661527929625386
4194.961473194243,2617.5519841107957,571.2239442533961,4544.176543631657,0.6616029429493167
4057.0734796359484,2479.663990552501,709.1119378116905,4682.064537189952,0.6613850213955879
4254.406040224574,2676.996551141127,511.7793772230649,4879.3970977785775,0.6603764880283812
4422.601910416252,2508.800680949448,343.58350703138626,4711.201227586899,0.597808438101625
4490.095120056753,2441.307471308947,411.0767166718875,4778.6944372274,0.6327615263100564
4464.290950022138,2467.1116413435625,436.88088670650313,4752.890267192784,0.6190560805762717
4231.182856005917,2700.2197353597835,203.772792690282,4985.998361209005,0.6187545433714972
4298.118903017828,2767.1557823716953,270.7088397021938,4947.065591779083,0.6094307877743343
4327.08092222815,2796.1178015820165,299.6708589125151,4918.103572568762,0.5844180045186055
4397.443958151487,2725.754765658679,370.0338948358527,4988.466608492099,0.5743221146912431
4480.455509590015,2642.7432142201515,287.022343397325,4928.521840069373,0.562466044298263
4358.014972507135,2520.302677137272,164.5818063144454,4949.037622847747,0.5773533269973368
4470.151949571827,2632.439654201964,276.7187833791372,4836.900645783056,0.6201809389040596
4596.463339679929,2506.1282640938616,403.0301734872398,4963.212035891158,0.5921426945464716
4271.524528728404,2181.189453142337,727.9689844387649,4638.273224939633,0.565837859595143
4275.465172072373,2185.1300964863062,731.9096277827341,4642.213868283602,0.651964773772602
4478.353484393888,2388.0184088078204,529.02131546122,4845.102180605117,0.649478442197544
4479.8882780062,2389.5532024201325,530.5561090735322,4843.567386992804,0.5977729900627848
4765.362130019918,2675.0270544338505,816.0299610872501,4870.958760993478,0.5973777640503196
4796.648682197852,2643.740502255917,847.3165132651839,4902.245313171412,0.4559717182693175
4949.055913919205,2389.4450983729744,1101.6119171481264,4647.949909288469,0.44463787775747415
4916.951366427876,2523.4378180258946,1235.6046368010464,4513.957189635549,0.39939381643282856
4941.861918293307,2498.527266160463,1210.694084935615,4538.867741500981,0.36352447119554115
4926.585679688129,2630.0796681790275,1342.2464869541793,4407.315339482417,0.36407858695619516
4908.192274057739,2464.8576219248953,1507.4685332083113,4572.5373857365485,0.3298906859402886
4822.928093177066,2550.121802805568,1422.2043523276382,4657.801566617221,0.2908760130860364
4717.627822856437,2444.8215324849384,1316.9040820070086,4552.501296296592,0.3079300646760384
4388.245589662984,2774.2037656783923,987.5218488135548,4881.8835294900455,0.3630304577522826
4275.03383874693,2887.4155165944458,874.3100978975012,4768.671778573992,0.42232350231691257
4437.685894654472,2724.763460686904,1036.962153805043,4606.01972266645,0.4522693918781423
4477.023700037149,2764.101266069582,997.6243484223654,4566.681917283773,0.4358621360543773
4488.86437342398,2752.2605926827505,1009.4650218091969,4578.522590670605,0.4330310416449086
4346.817976244518,2610.2141955032876,1151.5114189886597,4436.476193491142,0.4292759245717805
4122.394153065963,2385.790372324733,1375.9352421672143,4212.052370312587,0.4637253765549258
3849.5056500564133,2658.6788753342826,1103.0467391576647,4484.940873322137,0.5165643055820351
3593.260814878581,2914.923710512115,1359.291574335497,4228.696038144305,0.5757223566445063
3931.2462892453896,3252.909184878924,1697.2770487023058,4566.681512511113,0.6062694087946241
4129.746407973574,3451.409303607108,1895.7771674304902,4765.1816312392975,0.3722237917152472
4097.268714052234,3483.8869975284483,1863.2994735091502,4797.659325160637,0.2342712714469851
4119.297609726276,3461.858101854406,1841.270577835108,4819.68822083468,0.23505075164682346
4218.87477239173,3362.280939188952,1940.8477405005622,4720.1110581692255,0.2330265057003037
4152.734469397608,3296.1406361948298,1874.70743750644,4653.9707551751035,0.21760212479665725
4229.123091432265,3219.752014160173,1798.3188154717836,4577.582133140447,0.24818104161931642
4314.949456431307,3133.925649161131,1712.4924504727417,4663.408498139489,0.25734784389082044
4427.445267425152,3021.429838167285,1824.9882614665873,4550.912687145644,0.24847613538086177
4421.947359176766,3026.9277464156717,1819.4903532182009,4556.41059539403,0.23067308387573987
4347.263216674487,3101.611888917951,1744.8062107159217,4631.094737896309,0.23138740313562878
4462.466139928275,3216.8148121717386,1629.603287462134,4515.891814642521,0.24131850610102293
4456.837062205052,3222.4438898949625,1635.2323651853576,4521.520892365745,0.23627306769153214
4484.918272067636,3250.525099757547,1663.3135750479425,4493.43968250316,0.235872526657875
4489.347326919287,3254.954154609198,1667.7426298995938,4497.868737354811,0.22759629535109618
4602.549934207292,3368.1567618972026,1780.9452371875982,4611.071344642815,0.22558015511838495
4520.261632810454,3450.4450632940407,1863.233538584436,4693.359646039653,0.17141334309286074
4503.706520004411,3433.889950487997,1879.7886513904798,4676.80453323361,0.16206853676042554
4523.464145362435,3414.1323251299723,1899.5462767485044,4657.046907875585,0.1656149725728984
4530.205503131865,3420.873682899402,1892.8049189790747,4650.305550106155,0.16304206674594418
4580.035008246122,3371.0441777851447,1942.634424093332,4600.476044991899,0.1631537481170238
4377.587949021058,3573.4912370102084,2145.081483318396,4398.028985766835,0.15663154839741278
4303.259668234874,3499.1629562240237,2070.753202532211,4323.700704980651,0.15780034324899544
4393.02919646882,3409.3934279900777,1980.983674298265,4233.931176746704,0.18858800373359533
4556.246301652953,3246.1763228059453,1817.7665691141324,4397.148281930837,0.19742219836756816
4405.3658877970665,3095.295908950059,1666.8861552582462,4246.2678680749505,0.1829179675356735
4116.678482338057,3383.9833144090685,1955.5735607172555,3957.580462615941,0.2534705844491016
3882.829074527818,3150.1339065988304,1721.7241529070172,3723.731054805703,0.2907750073848081
4337.357264413657,3604.6620964846693,2176.2523427928563,4178.259244691542,0.42347476965158537
4431.779372452884,3699.0842045238965,2270.6744508320835,4272.6813527307695,0.1911536286867544
4520.341587428269,3610.5219895485116,2182.1122358566986,4361.243567706155,0.14455593182484291
4808.749702522221,3898.930104642464,2470.520350950651,4649.651682800107,0.13086553582534302
4821.069222793051,3886.6105843716336,2458.2008306798207,4661.971203070937,0.04264462796022725
4669.44742772958,4038.2323794351046,2306.5790356163498,4813.592998134408,0.041379125036729865
4597.915198058945,3966.7001497644687,2378.1112652869856,4742.060768463773,0.05092005008021179
4618.481471866692,3946.1338759567216,2357.5449914792384,4721.494494656025,0.056190666020150735
4644.087369895737,3920.5279779276766,2331.9390934501935,4695.888596626981,0.05649249682958615
4632.009748554037,3932.605599269376,2344.016714791893,4707.96621796868,0.057076259116797104
4581.9240839810245,3982.691263842389,2293.9310502188796,4758.051882541693,0.05690328527029571
4641.276647184104,4042.0438270454692,2353.2836134219597,4817.404445744773,0.0601440859972527
4660.186223104219,4060.953402965584,2334.374037501845,4798.494869824658,0.051607849034264346
4658.155918581395,4062.9837074884076,2336.404342024669,4800.525174347482,0.05281373216181952
4668.121190616408,4072.948979523421,2326.4390699896558,4810.490446382495,0.05279701517379248
4631.094394630163,4035.922183537176,2289.412274003411,4847.51724236874,0.05237876800391711
4676.2900772736375,3990.7265008937015,2334.607956646885,4802.321559725266,0.05260870326580659
4663.392673810869,4003.6239043564697,2321.710553184117,4815.218963188034,0.05004568019824449
4659.742472017315,4007.2741061500246,2325.360754977672,4818.869164981588,0.05085676273359705
4677.323605692465,4024.8552398251745,2342.941888652822,4801.288031306438,0.050921565124962695
4601.945186619091,4100.233658898549,2267.563469579448,4725.909612233064,0.05054199244739681
4623.323687907077,4078.8551576105633,2246.184968291462,4747.28811352105,0.06502954332790352
4642.868163583974,4059.3106819336663,2265.729443968359,4766.832589197947,0.062444272540744146
4624.585690418716,4041.0282087684077,2284.0119171336178,4785.115062363205,0.05896022596116675
4647.507597222184,4018.10630196494,2261.09001033015,4808.036969166673,0.05788402018206167
4678.1077533847165,4048.706458127473,2230.489854167617,4838.637125329205,0.05527609933255696
4639.450394719739,4010.049099462496,2269.147212832594,4877.294483994183,0.05342906977018756
4630.878679077098,4001.477383819855,2277.7189284752353,4885.866199636824,0.05099263085321269
4649.124374765952,3983.231688131001,2259.4732327863817,4867.62050394797,0.05055251094159093
4689.729392028913,3942.62667086804,2300.078250049343,4908.225521210931,0.05062859747477532
4700.167235293422,3953.064514132549,2289.640406784834,4918.66336447544,0.04363722358636504
4708.155714012452,3961.0529928515793,2281.6519280658035,4926.6518431944705,0.04303915728936988
4703.906280173587,3956.803559012714,2285.901361904669,4930.901277033336,0.04258153126329032
4690.469726252395,3970.240112933906,2272.464807983477,4917.4647231121435,0.042314249911827716
4761.487007301974,4041.257393983485,2201.4475269338977,4988.482004161722,0.04434384935185281
4841.503965714652,4121.274352396163,2281.4644853465757,4908.465045749044,0.040616510483784916
4833.706688287927,4129.071629822887,2273.6672079198515,4900.66776832232,0.04118561189969053
4826.553963673409,4136.224354437405,2266.514483305334,4893.515043707802,0.04256611569907213
4814.8076299260465,4124.478020690042,2254.768149557971,4905.261377455165,0.04379073794107209
4823.195460999366,4116.0901896167225,2263.1559806312907,4913.649208528484,0.043611230953034825
4827.168292164536,4112.117358451553,2267.12881179646,4917.622039693654,0.04246949951898874
4806.569640464373,4091.51870675139,2246.530160096297,4938.220691393817,0.041898963741359097
4797.240181903515,4100.848165312248,2255.8596186571554,4947.550149954675,0.0416679448723564
4818.848431267842,4079.239915947921,2234.2513692928283,4969.1583993190025,0.041656074208684814
4829.083316191689,4089.4748008717684,2244.4862542166757,4979.393284242849,0.03983696509178408
4809.691755107204,4108.866361956253,2225.0946931321905,4960.001723158364,0.039091020722438426
4794.914663920027,4123.64345314343,2210.3176019450143,4974.778814345541,0.04175610945528528
4808.035481238808,4136.76427046221,2197.1967846262337,4961.65799702676,0.042699937915537244
4677.261791226274,4267.537960474744,2327.9704746387674,4907.568312960706,0.043648580374814575
4675.095722631382,4269.704029069636,2325.804406043876,4905.402244365814,0.05901744087934169
4717.311120317806,4311.91942675606,2368.0198037303,4947.617642052238,0.05937912367470372
4810.637146952728,4218.593400121138,2461.345830365221,4854.291615417316,0.05952064739108123
4804.832377848497,4224.398169225368,2467.1505994694508,4860.0963845215465,0.05440931765992733
4757.037917379275,4272.19262969459,2514.945059938673,4907.8908449907685,0.054443745877093636
4784.160057516098,4245.070489557767,2487.8229198018494,4935.0129851275915,0.05476292652970529
4792.272762678809,4253.183194720478,2495.93562496456,4943.125690290302,0.05153904606082811
4825.392184068099,4220.063773331189,2529.0550463538493,4910.006268901013,0.05139813352606189
4832.219131588974,4226.890720852064,2522.2280988329735,4903.1793213801375,0.04964945065998904
4797.969851334571,4192.641440597661,2487.9788185785706,4937.42860163454,0.05030952684792687
4822.792917601112,4167.81837433112,2463.1557523120296,4912.605535367999,0.0479523019628914
4869.643409371779,4120.967882560453,2416.3052605413627,4865.755043597333,0.04745446802226071
4852.604294230789,4138.006997701444,2433.344375682353,4848.715928456342,0.046452499659706326
4918.576921377024,4072.0343705552086,2367.371748536118,4782.743301310107,0.048326696766144324
4898.152432509045,4051.60988168723,2387.7962374040967,4762.318812442129,0.04693481737376617
4888.757527406175,4061.0047867901003,2378.4013323012264,4752.923907339258,0.0470338489165216
4859.651585673078,4031.8988450570046,2407.507274034322,4723.817965606162,0.0485050139577132
4846.271787013814,4045.278643716269,2420.8870726935866,4737.1977642654265,0.048952227941845575
4938.966295215598,4137.973151918052,2328.192564491803,4644.503256063643,0.04906077063413543
4865.183458012047,4211.755989121603,2401.975401695354,4718.286093267194,0.058058335792777915
4859.577698444382,4217.361748689268,2396.3696421276895,4712.680333699529,0.059751103150032445
